번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1100153,경제학전공,20140317,2005,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1102148,건축학과,20131030,2008,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1109049,전자공학전공,20130903,2013,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1108296,행정학전공,20130430,2011,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1102487,경영학전공,20130410,2009,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1103280,경제학전공,20130312,2009,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1104338,경영학전공,20121030,2010,(어디에 취업하고 싶으세요?) 직무분석 가이드,2011,김소연,에듀크라운,658.306 김55직
AJ1108684,금융공학전공,20140520,2013,조직행동론,2009,신형재,무역경영사,658.3 신94조
AJ1108686,금융공학전공,20140404,2013,조직행동론,2009,신형재,무역경영사,658.3 신94조
AJ1100041,전자공학전공,20131018,2003,조직행동론,2009,신형재,무역경영사,658.3 신94조
AJ1103988,기계공학과,20110515,2010,조직행동론,2009,신형재,무역경영사,658.3 신94조
AJ1108686,금융공학전공,20140507,2013,조직행동연구,2011,백기복,창민사,658.3 백18조5
AJ1103358,경영학전공,20140507,2009,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1107580,국어국문학과,20141010,2012,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1103315,영어영문학전공,20141120,2009,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1111018,경영학전공,20140416,2012,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1101661,경영학전공,20130624,2008,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1101040,경영학전공,20130616,2007,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1100388,법학전공,20130415,2006,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1106440,경영학전공,20121206,2011,조직행동론,2011,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o14K이
AJ1105783,경영학전공,20140520,2011,조직행동론,2005,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o11K김
AJ1105470,e-비즈니스학전공,20140417,2011,조직행동론,2005,"Robbins, Stephen P",피어슨에듀케이션코리아,658.3 R636o11K김
AJ1110014,정치외교학전공,20140615,2014,조직행동론,2008,"Robbins, Stephen P",시그마프레스,658.3 R636e9K김
AJ1101280,경영학전공,20110419,2007,조직행동론,2008,"Robbins, Stephen P",시그마프레스,658.3 R636e9K김
AJ1101267,건축공학전공,20110509,2007,조직행동론,2008,"Robbins, Stephen P",시그마프레스,658.3 R636e9K김
AJ1107116,경영학전공,20141030,2012,Understanding and managing organizational behavior,2012,"George, Jennifer M",Pearson Education,658.3 G348u6i
AJ1102983,정치외교학전공,20130502,2009,Understanding and managing organizational behavior,2012,"George, Jennifer M",Pearson Education,658.3 G348u6i
AJ1100333,법학전공,20130228,2006,Understanding and managing organizational behavior,2012,"George, Jennifer M",Pearson Education,658.3 G348u6i
AJ1109667,건축학과,20140828,2013,Understanding and managing organizational behavior,2012,"George, Jennifer M",Prentice Hall,658.3 G348u6
AJ1111034,경영학전공,20140303,2012,Understanding and managing organizational behavior,2012,"George, Jennifer M",Prentice Hall,658.3 G348u6
AJ1104166,정치외교학전공,20141121,2010,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1103358,경영학전공,20140507,2009,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1109610,경영학전공,20131214,2013,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1109490,경영학전공,20131118,2013,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1103901,교통시스템공학전공,20130404,2009,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1101652,경영학전공,20120616,2008,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1106222,기계공학과,20120417,2011,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1100018,경영학전공,20120608,2002,Understanding and managing organizational behavior,2008,"George, Jennifer M",Pearson Prentice Hall,658.3 G348u5
AJ1105937,e-비즈니스학전공,20140306,2011,Understanding and managing organizational behavior,2004,"George, Jennifer M",Prentice-Hall/Pearson,658.3 G348u4
AJ1109394,경영학전공,20131021,2013,Understanding and managing organizational behavior,1999,"George, Jennifer M",Prentice-Hall,658.3 G348u3
AJ1108280,사학전공,20130903,2011,Understanding and managing organizational behavior,1999,"George, Jennifer M",Prentice-Hall,658.3 G348u3
AJ1105558,경영학전공,20110310,2010,Understanding and managing organizational behavior,1999,"George, Jennifer M",Addison-Wesley Pub,658.3 G348u2
AJ1107580,국어국문학과,20141010,2012,Understanding and managing organizational behavior,1996,"George, Jennifer M",Addison-Wesley Pub,658.3 G348u
AJ1110014,정치외교학전공,20140624,2014,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1109003,물리학전공,20140728,2013,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1107137,건설시스템공학전공,20140102,2010,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1100717,경제학전공,20130909,2006,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1108924,기계공학과,20131016,2013,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1100077,신소재공학전공,20130423,2004,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1103287,화학공학전공,20121023,2009,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1104113,기계공학과,20110921,2010,카네기 인간관계론,2001,"Carnegie, Dale",카네기트레이닝 카네기연구소,658.3 C289hK최
AJ1101305,경영학전공,20131126,2007,재무관리,2013,이영우,지혜의샘,658.15076 이64재3지
AJ1103124,산업공학전공,20121207,2009,재무관리,2001,황선웅,大英社,658.15 황54재재
AJ1100124,경영학전공,20120522,2005,재무관리,2001,황선웅,大英社,658.15 황54재재
AJ1100564,전자공학전공,20130924,2006,재무관리,2004,홍봉영,21c법경사,658.15 홍45재3
AJ1101487,영어영문학전공,20130814,2008,재무관리,2007,정경수,대명,658.15 정14재2
AJ1102601,경영학전공,20120529,2009,재무관리,2008,이해영,청람,658.15 이93재2
AJ1104200,경영학전공,20120406,2010,재무관리,2008,이해영,청람,658.15 이93재2
AJ1103965,e-비즈니스학전공,20140414,2010,재무관리,2011,송상엽,웅지,658.15 송52재
AJ1104316,산업공학전공,20140609,2010,경제성공학,2005,박찬석,영지문화사,658.15 박82경
AJ1107069,산업공학전공,20130426,2010,경제성공학,2005,박찬석,영지문화사,658.15 박82경
AJ1107954,사회학전공,20141014,2012,재무관리,2010,박정식,다산,658.15 박74재3
AJ1101262,경영학전공,20130924,2007,재무관리,2010,박정식,다산,658.15 박74재3
AJ1104553,금융공학전공,20121204,2010,재무관리,2008,김영규,博英社,658.15 김64재4연
AJ1103109,산업공학전공,20111209,2009,경제성공학,2001,김성집,한경사,658.15 김54경
AJ1101085,산업공학전공,20111012,2007,경제성공학,2001,김성집,한경사,658.15 김54경
AJ1106321,산업공학전공,20111012,2011,경제성공학,2001,김성집,한경사,658.15 김54경
AJ1101942,교통시스템공학전공,20110413,2008,경제성공학,2001,김성집,한경사,658.15 김54경
AJ1101274,경영학전공,20130604,2007,재무관리,2011,김민환,파란,658.15 김38재7
AJ1106323,산업공학전공,20140404,2011,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1105482,산업공학전공,20140612,2011,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1105527,산업공학전공,20130521,2011,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1102233,산업공학전공,20130403,2008,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1101561,산업공학전공,20121125,2008,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1104324,기계공학과,20121005,2010,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1104252,교통시스템공학전공,20120416,2010,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1103091,산업공학전공,20111209,2009,경제성공학,2003,"Thuesen, Gerald J",淸文閣,658.15 T532e9K김
AJ1104416,영어영문학전공,20141204,2010,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1102549,경영학전공,20141002,2009,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1101365,경제학전공,20141208,2007,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1111030,약학전공,20141011,2012,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1101732,경영학전공,20131128,2008,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1107158,경영학전공,20130902,2010,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1107087,경영학전공,20130508,2010,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1103259,산업공학전공,20120502,2009,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1103280,경제학전공,20110504,2009,(Ross의) 재무관리,2010,"Ross, Stephen A",한국맥그로힐,658.15 R826f9K박
AJ1111021,경영학전공,20140922,2012,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1104557,경영학전공,20141208,2010,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1107627,e-비즈니스학전공,20140919,2012,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1105516,심리학전공,20141004,2010,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1103766,산업공학전공,20140405,2010,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1107908,경영학전공,20130917,2012,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1108026,경영학전공,20130917,2012,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1108187,경영학전공,20130913,2011,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1101627,경영학전공,20130326,2008,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1106011,경영학전공,20121130,2011,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1100482,산업공학전공,20130305,2006,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1105774,경제학전공,20121030,2011,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1103358,경영학전공,20120924,2009,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1105245,금융공학전공,20120925,2011,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1101106,경영학전공,20111115,2007,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1101222,e-비즈니스학전공,20110613,2007,재무관리,2006,"Ross, Stephen A",McGraw Hill,658.15 R826f7K박
AJ1105879,e-비즈니스학전공,20141213,2011,(Ross의) 재무관리,2013,"Ross, Stephen A",맥그로힐에듀케이션코리아,658.15 R826f10K박
AJ1104044,영어영문학전공,20141017,2010,(Ross의) 재무관리,2013,"Ross, Stephen A",맥그로힐에듀케이션코리아,658.15 R826f10K박
AJ1111034,경영학전공,20140903,2012,(Ross의) 재무관리,2013,"Ross, Stephen A",맥그로힐에듀케이션코리아,658.15 R826f10K박
AJ1105933,경영학전공,20140904,2011,(Ross의) 재무관리,2013,"Ross, Stephen A",맥그로힐에듀케이션코리아,658.15 R826f10K박
AJ1108686,금융공학전공,20140528,2013,재무관리,2012,"Brigham, Eugene F",사이텍미디어,658.15 B855f6K장
AJ1104471,금융공학전공,20140512,2010,재무관리,2012,"Brigham, Eugene F",사이텍미디어,658.15 B855f6K장
AJ1110744,소프트웨어보안전공,20140711,2014,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1107171,기계공학과,20131028,2012,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1108323,정보컴퓨터공학전공,20130502,2013,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1106493,미디어학과,20130927,2011,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1106923,경제학전공,20130927,2012,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1107659,교통시스템공학전공,20130115,2012,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1101234,미디어학과,20130220,2007,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1103677,전자공학전공,20120704,2009,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1105974,의학전공,20120501,2011,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1106336,미디어학과,20120508,2011,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1107493,미디어학과,20120521,2012,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1107068,산업공학전공,20120326,2010,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1105431,전자공학전공,20120320,2011,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1102046,전자공학전공,20120228,2008,스티브 잡스,2011,"Isaacson, Walter",민음사,658.0092 I73sK안
AJ1107905,경영학전공,20141007,2012,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1103833,생명공학전공,20140516,2009,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1106222,기계공학과,20140419,2011,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1107548,문화콘텐츠학전공,20140613,2012,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1111037,경영학전공,20141015,2012,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1111043,경영학전공,20141015,2012,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1105786,경영학전공,20140615,2011,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
AJ1100119,경제학전공,20131211,2005,비즈니스 프로세스 경영,2006,"Anupindi, Ravi",석정,658 A636mK김
