번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1103010,정치외교학전공,20130513,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1103048,경제학전공,20130416,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1106094,경제학전공,20130409,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1105907,경제학전공,20130304,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101006,경제학전공,20120501,2007,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1109320,행정학전공,20140304,2013,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1109442,행정학전공,20140428,2013,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1102620,경제학전공,20131125,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1108293,행정학전공,20131113,2011,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1100722,법학전공,20111024,2007,위키리크스,2011,"Rosenbach, Marcel",북이십일 21세기북스,302.231 R813sK박
AJ1105950,사회학전공,20140918,2011,미디어의 이해,2011,"McLuhan, Marshall",커뮤니케이션북스,302.23 M478ucK김
AJ1109360,심리학전공,20140728,2013,사회심리학,2008,홍성열,시그마프레스,302 홍54사수
AJ1110939,사회학전공,20140916,2012,사회심리학,2008,홍성열,시그마프레스,302 홍54사수
AJ1109671,심리학전공,20140929,2013,사회심리학,2008,홍성열,시그마프레스,302 홍54사수
AJ1107327,사회학전공,20140917,2012,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1104838,심리학전공,20141014,2010,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1110939,사회학전공,20141113,2012,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1105858,경제학전공,20131027,2011,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1109360,심리학전공,20140728,2013,사회심리학의 이해,2009,한규석,학지사,302 한16사3
AJ1109382,사회학전공,20141201,2013,사회심리학의 이해,2009,한규석,학지사,302 한16사3
AJ1106979,심리학전공,20141114,2012,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1105858,경제학전공,20131027,2011,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1106093,행정학전공,20121218,2011,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1104238,경제학전공,20141207,2009,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1109450,심리학전공,20140904,2013,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1100726,법학전공,20140911,2007,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1102686,경제학전공,20140430,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1107301,정치외교학전공,20140502,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1107423,심리학전공,20130917,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1106981,심리학전공,20130319,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1107932,경제학전공,20130311,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1103276,정치외교학전공,20110428,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1109466,심리학전공,20141007,2013,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101863,심리학전공,20141030,2008,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1109317,심리학전공,20141001,2013,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101213,경제학전공,20131119,2007,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1103274,정치외교학전공,20131031,2009,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1102265,법학전공,20130610,2008,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101007,경제학전공,20120917,2007,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1102686,경제학전공,20120912,2009,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1100182,법학전공,20110303,2005,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1104839,경제학전공,20110317,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1109670,사회학전공,20131008,2013,명상록,1979,"Aurelius, Marcus",홍신문화사,248.3 A927MK장
AJ1105952,경제학전공,20140708,2011,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1101861,경제학전공,20110915,2008,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1101710,법학전공,20130221,2008,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1100551,경제학전공,20130411,2006,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103078,정치외교학전공,20120508,2009,명상록,2005,Marcus Aurelius,숲,188 M322tK천
AJ1107127,사학전공,20120831,2012,명상록,2005,Marcus Aurelius,숲,188 M322tK천
AJ1100118,행정학전공,20131004,2005,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1104166,정치외교학전공,20120519,2010,명상록,1995,"Aurelius Antoninus, Marcus",집문당,188 A927mK김
AJ1100620,사학전공,20110323,2006,향연,2003,플라톤,문학과 지성사,184 플292sK박
AJ1109740,사학전공,20140929,2014,향연,2008,Plato,서해문집,184 P718향
AJ1110012,정치외교학전공,20141129,2014,향연,2010,Platon,이제이북스,184 P718sK강
AJ1103810,사학전공,20140930,2009,향연,2010,Platon,이제이북스,184 P718sK강
AJ1109987,경제학전공,20140305,2014,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1105515,경제학전공,20140117,2010,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1100118,행정학전공,20130915,2005,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1102175,경제학전공,20130319,2008,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1109925,심리학전공,20141013,2014,논어,2007,장자,서울대학교,181.2183 장72논K김2전
AJ1104726,심리학전공,20120427,2010,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1105505,심리학전공,20120904,2010,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1104578,경제학전공,20131209,2010,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1105435,심리학전공,20130528,2010,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1110012,정치외교학전공,20140623,2014,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1105513,심리학전공,20140407,2010,논어,2012,공자,글항아리,181.2183 공72논K김
AJ1106979,심리학전공,20150205,2012,논어,2012,공자,산호와진주,181.2183 공72논K고
AJ1101642,경제학전공,20120510,2008,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1102285,법학전공,20130930,2008,논어,2007,공자,홍익,181.112 공72논개
AJ1107988,심리학전공,20140813,2012,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1100553,법학전공,20141008,2006,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1107259,심리학전공,20140105,2012,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1107755,정치외교학전공,20130523,2012,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1107226,경제학전공,20121031,2012,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1107280,심리학전공,20120711,2012,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1106195,경제학전공,20140911,2011,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1104575,경제학전공,20141008,2010,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1100091,법학전공,20140106,2004,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1106091,심리학전공,20130501,2011,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1101007,경제학전공,20121108,2007,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1106928,심리학전공,20120911,2012,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
AJ1100655,법학전공,20131112,2007,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1100852,법학전공,20121113,2007,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1100551,경제학전공,20121227,2006,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1101421,경제학전공,20110921,2008,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1109987,경제학전공,20140528,2014,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
AJ1109293,사회학전공,20140529,2013,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
AJ1100655,법학전공,20131112,2007,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
AJ1109670,사회학전공,20131008,2013,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
AJ1103414,경제학전공,20130527,2009,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
AJ1100620,사학전공,20110315,2006,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
AJ1105513,심리학전공,20140513,2010,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
AJ1100118,행정학전공,20131129,2005,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
AJ1102209,경제학전공,20130713,2008,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
AJ1100871,경제학전공,20111110,2007,니코마코스 윤리학,1984,Aristoteles,서광사,170 A717니K최수
AJ1102359,사회학전공,20140319,2008,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1105556,심리학전공,20140304,2010,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1100655,법학전공,20140102,2007,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1105864,심리학전공,20141017,2011,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1100388,법학전공,20131126,2006,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1100815,법학전공,20130322,2007,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1109323,심리학전공,20141017,2013,산업 및 조직 심리학,2009,"Spector, Paul E",학지사,158.7 S741i5K박
AJ1101861,경제학전공,20120925,2008,산업 및 조직 심리학,2006,"Muchinsky, Paul M",시그마프레스,158.7 M942p8K유
AJ1101006,경제학전공,20110914,2007,산업 및 조직 심리학,2006,"Muchinsky, Paul M",시그마프레스,158.7 M942p8K유
AJ1105858,경제학전공,20120903,2011,산업 및 조직 심리학,2003,"Muchinsky, Paul M",시그마프레스,158.7 M942p7K유
AJ1106838,경제학전공,20110919,2007,산업 및 조직 심리학,2003,"Muchinsky, Paul M",시그마프레스,158.7 M942p7K유
AJ1103667,경제학전공,20140302,2009,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1104238,경제학전공,20150203,2009,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1100658,법학전공,20131127,2007,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1107280,심리학전공,20120724,2012,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1102285,법학전공,20130729,2008,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
AJ1101322,심리학전공,20130408,2007,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
AJ1102762,심리학전공,20120220,2009,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
AJ1100840,심리학전공,20111027,2007,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
AJ1102618,경제학전공,20121121,2009,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
AJ1109442,행정학전공,20140903,2013,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1108293,행정학전공,20140403,2011,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1105336,심리학전공,20140904,2010,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1103373,경제학전공,20131205,2009,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1108296,행정학전공,20130409,2011,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1105516,심리학전공,20130510,2010,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
AJ1105774,경제학전공,20140115,2011,습관의 힘,2012,"Duhigg, Charles",웅진씽크빅,158.1 D871pK강
AJ1105498,심리학전공,20130926,2010,습관의 힘,2012,"Duhigg, Charles",웅진씽크빅,158.1 D871pK강
AJ1109422,심리학전공,20130626,2013,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1101322,심리학전공,20130806,2007,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1103530,심리학전공,20140108,2009,지금 외롭다면 잘 되고 있는 것이다,2011,한상복,위즈덤하우스,158 한52지
AJ1109671,심리학전공,20130921,2013,화성에서 온 남자 금성에서 온 여자,1997,"Gray, John",친구미디어,156 G778mK김개
AJ1102458,심리학전공,20130902,2009,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
AJ1109417,사회학전공,20130909,2013,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
AJ1101322,심리학전공,20130806,2007,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
AJ1103981,심리학전공,20141231,2010,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
AJ1106928,심리학전공,20121008,2012,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
AJ1110089,경제학전공,20141031,2014,동성애의 심리학,2001,윤가현,학지사,155.34 윤12동
AJ1109343,심리학전공,20131122,2013,동성애의 심리학,2001,윤가현,학지사,155.34 윤12동
AJ1103981,심리학전공,20141231,2010,콰이어트,2012,"Cain, Susan",알에이치코리아,155.232 C135qK김
AJ1109954,심리학전공,20140402,2014,콰이어트,2012,"Cain, Susan",알에이치코리아,155.232 C135qK김
AJ1109953,심리학전공,20140918,2014,콰이어트,2012,"Cain, Susan",알에이치코리아,155.232 C135qK김
AJ1107391,사회학전공,20131204,2010,콰이어트,2012,"Cain, Susan",알에이치코리아,155.232 C135qK김
AJ1105853,심리학전공,20130515,2011,콰이어트,2012,"Cain, Susan",알에이치코리아,155.232 C135qK김
AJ1103620,심리학전공,20130326,2009,꿈의 해석,2002,"Freud, Sigmund",서울大學校出版部,154.63 F889tK조
AJ1101863,심리학전공,20120117,2008,꿈의 해석,2003,"Freud, Sigmund",열린책들,154.63 F889tK김
AJ1104575,경제학전공,20141010,2010,생각의 탄생,2007,"Root-Bernstein, Robert",에코의서재,153.9 R783sK박
AJ1101207,경제학전공,20130730,2007,설득 심리학,2012,재등용,스카이,153.852 재27설K안
AJ1100013,행정학전공,20140810,2001,설득의 심리학,1996,"Cialdini, R. B",21세기북스,153.852 C436iK이
AJ1109472,심리학전공,20140115,2013,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1105904,심리학전공,20130913,2011,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1106928,심리학전공,20120516,2012,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1110104,심리학전공,20140901,2014,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1109282,심리학전공,20140102,2013,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1105498,심리학전공,20130527,2010,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1107220,심리학전공,20130717,2012,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1108288,경제학전공,20130709,2011,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1100658,법학전공,20130924,2007,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1100870,경제학전공,20131011,2007,꿈의 해석,2006,"Freud, Sigmund",풀빛,153.64 F889tK안
AJ1103959,심리학전공,20130904,2010,가끔은 제정신,2012,허태균,쌤앤파커스,153.42 허883가
AJ1105510,경제학전공,20120525,2010,가끔은 제정신,2012,허태균,쌤앤파커스,153.42 허883가
AJ1105029,심리학전공,20120718,2010,가끔은 제정신,2012,허태균,쌤앤파커스,153.42 허883가
AJ1109422,심리학전공,20140319,2013,인지심리학,2009,강은주,학지사,153.4 인78이3
AJ1103959,심리학전공,20140609,2010,인지심리학,1999,이정모,학지사,153.4 인78이
AJ1109671,심리학전공,20140612,2013,인지심리학,1999,이정모,학지사,153.4 인78이
AJ1106927,심리학전공,20131101,2012,인지심리학,1999,이정모,학지사,153.4 인78이
AJ1102608,심리학전공,20110614,2009,인지심리학,1999,이정모,학지사,153.4 인78이
AJ1106983,경제학전공,20140610,2012,인지심리학,2006,"Reed, Stephen K",시그마프레스,153.4 R326c7K박
AJ1106838,경제학전공,20121031,2007,인지심리학,2006,"Reed, Stephen K",시그마프레스,153.4 R326c7K박
AJ1100181,법학전공,20131202,2005,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
AJ1102759,경제학전공,20110906,2009,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
AJ1107262,행정학전공,20140528,2012,인지심리학,2005,"Sternberg, Robert J",박학사,153 S839c3K김
AJ1103371,심리학전공,20121113,2009,인지심리학,2005,"Sternberg, Robert J",박학사,153 S839c3K김
AJ1105331,경제학전공,20131128,2010,인지심리학과 그 응용,2012,"Anderson, John R",이화여자대학교출판부,153 A547c7K이
AJ1106981,심리학전공,20131031,2012,인지심리학과 그 응용,2012,"Anderson, John R",이화여자대학교출판부,153 A547c7K이
AJ1110936,심리학전공,20140610,2012,인지심리학과 그 응용,2007,"Anderson, John Robert",이화여대출판부,153 A547c4K이
AJ1105513,심리학전공,20140811,2010,인지심리학과 그 응용,2007,"Anderson, John Robert",이화여대출판부,153 A547c4K이
AJ1102608,심리학전공,20110304,2009,인지심리학과 그 응용,2007,"Anderson, John Robert",이화여대출판부,153 A547c4K이
AJ1105516,심리학전공,20141024,2010,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
AJ1109450,심리학전공,20130610,2013,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
AJ1109276,행정학전공,20131206,2013,사랑의 기술,2000,"Fromm, Erich",문예,152.4 F932aK황4
AJ1109265,경제학전공,20131121,2013,사랑의 기술,1989,"Fromm, Erich",瑞音出版社,152.4 F932AK김
AJ1109389,심리학전공,20141203,2013,감각과 지각,2004,"Goldstein, E. Bruce",시그마프레스,152.1 G624s4K정
AJ1105862,심리학전공,20121001,2011,감각과 지각,2004,"Goldstein, E. Bruce",시그마프레스,152.1 G624s4K정
AJ1101322,심리학전공,20130520,2007,스키너의 심리상자 열기,2005,"Slater, Lauren",에코의서재,150.72 S631oK조
AJ1106928,심리학전공,20120613,2012,스키너의 심리상자 열기,2005,"Slater, Lauren",에코의서재,150.72 S631oK조
AJ1101669,행정학전공,20120726,2008,스키너의 심리상자 열기,2005,"Slater, Lauren",에코의서재,150.72 S631oK조
AJ1100998,사학전공,20110304,2007,스키너의 심리상자 열기,2005,"Slater, Lauren",에코의서재,150.72 S631oK조
AJ1109472,심리학전공,20140401,2013,프로이트의 의자,2009,정도언,웅진씽크빅,150.1952 정25프
AJ1105038,경제학전공,20130326,2010,프로이트의 의자,2009,정도언,웅진씽크빅,150.1952 정25프
AJ1106008,심리학전공,20110316,2011,심리학개론,1997,신응섭,博英社,150.1 심298신
AJ1109779,사학전공,20141208,2014,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
AJ1106100,경제학전공,20141016,2011,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
AJ1104237,경제학전공,20131015,2009,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
AJ1101500,심리학전공,20130225,2008,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
AJ1104881,행정학전공,20130305,2010,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
AJ1101548,경제학전공,20121207,2008,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
AJ1110104,심리학전공,20140901,2014,죽음이란 무엇인가,2012,"Kagan, Shelly",웅진씽크빅,128.5 K11dK박
AJ1106004,경제학전공,20140306,2011,죽음이란 무엇인가,2012,"Kagan, Shelly",웅진씽크빅,128.5 K11dK박
AJ1108361,정치외교학전공,20141125,2011,철학 콘서트,2006,황광우,웅진지식하우스,109.2 황15철v.1
AJ1106195,경제학전공,20140911,2011,철학이 필요한 시간,2011,강신주,사계절,102 강58철강
AJ1100553,법학전공,20141008,2006,철학이 필요한 시간,2011,강신주,사계절,102 강58철강
AJ1109417,사회학전공,20140717,2013,공산당선언,2002,"Marx, Karl",책세상,080 책548고v.21
AJ1110012,정치외교학전공,20140701,2014,공산당선언,2002,"Marx, Karl",책세상,080 책548고v.21
AJ1109958,사회학전공,20140509,2014,공산당선언,2002,"Marx, Karl",책세상,080 책548고v.21
AJ1100118,행정학전공,20131206,2005,공산당선언,2002,"Marx, Karl",책세상,080 책548고v.21
AJ1106979,심리학전공,20141031,2012,책은 도끼다,2011,박웅현,북하우스,028.1 박66책
AJ1102209,경제학전공,20131101,2008,책은 도끼다,2011,박웅현,북하우스,028.1 박66책
AJ1100013,행정학전공,20120721,2001,책은 도끼다,2011,박웅현,북하우스,028.1 박66책
AJ1109882,행정학전공,20141212,2014,빅데이터의 충격,2013,성전진금,한빛미디어,005.74 성74빅K김
AJ1103727,경제학전공,20140305,2010,Operating system concepts,2012,"Silberschatz, Abraham",John Wiley & Sons,005.43 S582o8
AJ1103727,경제학전공,20141028,2010,System software,1997,"Beck, Leland L",Addison-Wesley,005.42 B393s3
AJ1108288,경제학전공,20140111,2011,(윤성우의) 열혈 C 프로그래밍,2010,윤성우,오렌지미디어,005.133 윤54열개
AJ1103727,경제학전공,20140319,2010,Data structures and algorithms in Java,2010,"Goodrich, Michael T",J. Wiley & Sons,005.133 G655d5
AJ1103727,경제학전공,20140516,2010,컴퓨터 네트워킹,2012,"Kurose, James F",피어슨에듀케이션코리아,004.6 K96c6K최
AJ1103727,경제학전공,20140305,2010,Computer networking,2013,"Kurose, James F",Pearson,004.6 K96c6
AJ1104567,경제학전공,20140509,2010,컴퓨터 시스템 구조,1994,"Mano, M. Morris",喜重堂,004.22 M285c3K김
AJ1104238,경제학전공,20150120,2009,정보처리기사 필기,2008,길벗 R＆D,길벗,004.076 정45홍2008특
AJ1100382,법학전공,20140701,2006,(2013 시나공) 컴퓨터활용능력,2012,길벗R&D,길벗,004.076 길44컴길필
AJ1101077,법학전공,20130925,2007,Arena를 이용한 시뮬레이션,2007,"Kelton, W. David",한국맥그로힐,003.3536 K29s4K문
AJ1103280,경제학전공,20130401,2009,열린 인문학 강의,2012,"Neilson, William Allan, 1869-1946",유유,001.3 열298윌
